,run_order,ms_file_label,plate_row,plate_col,column,sample_type,concentration,Biological sample_run_nbr
2962,2962,2021_12_24RG_Col03_Conditioning2793,:,:,Col03,Biological sample,,2793
2963,2963,2021_12_24RG_Col04_Conditioning2794,:,:,Col04,Biological sample,,2794
2964,2964,2021_12_24RG_Col03_Conditioning2795,:,:,Col03,Biological sample,,2795
2965,2965,2021_12_24RG_Col04_Conditioning2796,:,:,Col04,Biological sample,,2796
2966,2966,2021_12_24RG_Col03_Conditioning2797,:,:,Col03,Biological sample,,2797
2967,2967,2021_12_24RG_Col04_Conditioning2798,:,:,Col04,Biological sample,,2798
2968,2968,2021_12_24RG_Col03_Conditioning2799,:,:,Col03,Biological sample,,2799
2969,2969,2021_12_24RG_Col04_Conditioning2800,:,:,Col04,Biological sample,,2800
2970,2970,2021_12_24RG_Col03_Rep15_Std1,A,1,Col03,Standard,C1,
2971,2971,2021_12_24RG_Col04_Rep15_Std1,A,1,Col04,Standard,C1,
2972,2972,2021_12_24RG_Col03_Rep15_Std2,A,2,Col03,Standard,C2,
2973,2973,2021_12_24RG_Col04_Rep15_Std2,A,2,Col04,Standard,C2,
2974,2974,2021_12_24RG_Col03_Rep15_Std3,A,3,Col03,Standard,C3,
2975,2975,2021_12_24RG_Col04_Rep15_Std3,A,3,Col04,Standard,C3,
2976,2976,2021_12_24RG_Col03_Rep15_Std4,A,4,Col03,Standard,C4,
2977,2977,2021_12_24RG_Col04_Rep15_Std4,A,4,Col04,Standard,C4,
2978,2978,2021_12_24RG_Col03_Rep15_Std5,A,5,Col03,Standard,C5,
2979,2979,2021_12_24RG_Col04_Rep15_Std5,A,5,Col04,Standard,C5,
2980,2980,2021_12_24RG_Col03_Rep15_Std6,A,6,Col03,Standard,C6,
2981,2981,2021_12_24RG_Col04_Rep15_Std6,A,6,Col04,Standard,C6,
2982,2982,2021_12_24RG_Col03_Conditioning2801,:,:,Col03,Biological sample,,2801
2983,2983,2021_12_24RG_Col04_Conditioning2802,:,:,Col04,Biological sample,,2802
2984,2984,2021_12_24RG_Col03_Conditioning2803,:,:,Col03,Biological sample,,2803
2985,2985,2021_12_24RG_Col04_Conditioning2804,:,:,Col04,Biological sample,,2804
2986,2986,2021_12_24RG_Col03_Conditioning2805,:,:,Col03,Biological sample,,2805
2987,2987,2021_12_24RG_Col04_Conditioning2806,:,:,Col04,Biological sample,,2806
2988,2988,2021_12_24RG_Col03_Conditioning2807,:,:,Col03,Biological sample,,2807
2989,2989,2021_12_24RG_Col04_Conditioning2808,:,:,Col04,Biological sample,,2808
2990,2990,2021_12_24RG_Col03_Conditioning2809,:,:,Col03,Biological sample,,2809
2991,2991,2021_12_24RG_Col04_Conditioning2810,:,:,Col04,Biological sample,,2810
2992,2992,2021_12_24RG_Col03_Conditioning2811,:,:,Col03,Biological sample,,2811
2993,2993,2021_12_24RG_Col04_Conditioning2812,:,:,Col04,Biological sample,,2812
2994,2994,2021_12_24RG_Col03_Conditioning2813,:,:,Col03,Biological sample,,2813
2995,2995,2021_12_24RG_Col04_Conditioning2814,:,:,Col04,Biological sample,,2814
2996,2996,2021_12_24RG_Col03_Conditioning2815,:,:,Col03,Biological sample,,2815
2997,2997,2021_12_24RG_Col04_Conditioning2816,:,:,Col04,Biological sample,,2816
2998,2998,2021_12_24RG_Col03_Conditioning2817,:,:,Col03,Biological sample,,2817
2999,2999,2021_12_24RG_Col04_Conditioning2818,:,:,Col04,Biological sample,,2818
3000,3000,2021_12_24RG_Col03_Conditioning2819,:,:,Col03,Biological sample,,2819
3001,3001,2021_12_24RG_Col04_Conditioning2820,:,:,Col04,Biological sample,,2820
3002,3002,2021_12_24RG_Col03_Conditioning2821,:,:,Col03,Biological sample,,2821
3003,3003,2021_12_24RG_Col04_Conditioning2822,:,:,Col04,Biological sample,,2822
3004,3004,2021_12_24RG_Col03_Conditioning2823,:,:,Col03,Biological sample,,2823
3005,3005,2021_12_24RG_Col04_Conditioning2824,:,:,Col04,Biological sample,,2824
3006,3006,2021_12_24RG_Col03_Conditioning2825,:,:,Col03,Biological sample,,2825
3007,3007,2021_12_24RG_Col04_Conditioning2826,:,:,Col04,Biological sample,,2826
3008,3008,2021_12_24RG_Col03_Conditioning2827,:,:,Col03,Biological sample,,2827
3009,3009,2021_12_24RG_Col04_Conditioning2828,:,:,Col04,Biological sample,,2828
3010,3010,2021_12_24RG_Col03_Conditioning2829,:,:,Col03,Biological sample,,2829
3011,3011,2021_12_24RG_Col04_Conditioning2830,:,:,Col04,Biological sample,,2830
3012,3012,2021_12_24RG_Col03_Conditioning2831,:,:,Col03,Biological sample,,2831
3013,3013,2021_12_24RG_Col04_Conditioning2832,:,:,Col04,Biological sample,,2832
3014,3014,2021_12_24RG_Col03_Conditioning2833,:,:,Col03,Biological sample,,2833
3015,3015,2021_12_24RG_Col04_Conditioning2834,:,:,Col04,Biological sample,,2834
3016,3016,2021_12_24RG_Col03_Conditioning2835,:,:,Col03,Biological sample,,2835
3017,3017,2021_12_24RG_Col04_Conditioning2836,:,:,Col04,Biological sample,,2836
3018,3018,2021_12_24RG_Col03_Conditioning2837,:,:,Col03,Biological sample,,2837
3019,3019,2021_12_24RG_Col04_Conditioning2838,:,:,Col04,Biological sample,,2838
3020,3020,2021_12_24RG_Col03_Conditioning2839,:,:,Col03,Biological sample,,2839
3021,3021,2021_12_24RG_Col04_Conditioning2840,:,:,Col04,Biological sample,,2840
3022,3022,2021_12_24RG_Col03_Conditioning2841,:,:,Col03,Biological sample,,2841
3023,3023,2021_12_24RG_Col04_Conditioning2842,:,:,Col04,Biological sample,,2842
3024,3024,2021_12_24RG_Col03_Conditioning2843,:,:,Col03,Biological sample,,2843
3025,3025,2021_12_24RG_Col04_Conditioning2844,:,:,Col04,Biological sample,,2844
3026,3026,2021_12_24RG_Col03_Conditioning2845,:,:,Col03,Biological sample,,2845
3027,3027,2021_12_24RG_Col04_Conditioning2846,:,:,Col04,Biological sample,,2846
3028,3028,2021_12_24RG_Col03_Conditioning2847,:,:,Col03,Biological sample,,2847
3029,3029,2021_12_24RG_Col04_Conditioning2848,:,:,Col04,Biological sample,,2848
3030,3030,2021_12_24RG_Col03_Conditioning2849,:,:,Col03,Biological sample,,2849
3031,3031,2021_12_24RG_Col04_Conditioning2850,:,:,Col04,Biological sample,,2850
3032,3032,2021_12_24RG_Col03_Conditioning2851,:,:,Col03,Biological sample,,2851
3033,3033,2021_12_24RG_Col04_Conditioning2852,:,:,Col04,Biological sample,,2852
3034,3034,2021_12_24RG_Col03_Conditioning2853,:,:,Col03,Biological sample,,2853
3035,3035,2021_12_24RG_Col04_Conditioning2854,:,:,Col04,Biological sample,,2854
3036,3036,2021_12_24RG_Col03_Conditioning2855,:,:,Col03,Biological sample,,2855
3037,3037,2021_12_24RG_Col04_Conditioning2856,:,:,Col04,Biological sample,,2856
3038,3038,2021_12_24RG_Col03_Conditioning2857,:,:,Col03,Biological sample,,2857
3039,3039,2021_12_24RG_Col04_Conditioning2858,:,:,Col04,Biological sample,,2858
3040,3040,2021_12_24RG_Col03_Conditioning2859,:,:,Col03,Biological sample,,2859
3041,3041,2021_12_24RG_Col04_Conditioning2860,:,:,Col04,Biological sample,,2860
3042,3042,2021_12_24RG_Col03_Conditioning2861,:,:,Col03,Biological sample,,2861
3043,3043,2021_12_24RG_Col04_Conditioning2862,:,:,Col04,Biological sample,,2862
3044,3044,2021_12_24RG_Col03_Conditioning2863,:,:,Col03,Biological sample,,2863
3045,3045,2021_12_24RG_Col04_Conditioning2864,:,:,Col04,Biological sample,,2864
3046,3046,2021_12_24RG_Col03_Conditioning2865,:,:,Col03,Biological sample,,2865
3047,3047,2021_12_24RG_Col04_Conditioning2866,:,:,Col04,Biological sample,,2866
3048,3048,2021_12_24RG_Col03_Conditioning2867,:,:,Col03,Biological sample,,2867
3049,3049,2021_12_24RG_Col04_Conditioning2868,:,:,Col04,Biological sample,,2868
3050,3050,2021_12_24RG_Col03_Conditioning2869,:,:,Col03,Biological sample,,2869
3051,3051,2021_12_24RG_Col04_Conditioning2870,:,:,Col04,Biological sample,,2870
3052,3052,2021_12_24RG_Col03_Conditioning2871,:,:,Col03,Biological sample,,2871
3053,3053,2021_12_24RG_Col04_Conditioning2872,:,:,Col04,Biological sample,,2872
3054,3054,2021_12_24RG_Col03_Conditioning2873,:,:,Col03,Biological sample,,2873
3055,3055,2021_12_24RG_Col04_Conditioning2874,:,:,Col04,Biological sample,,2874
3056,3056,2021_12_24RG_Col03_Conditioning2875,:,:,Col03,Biological sample,,2875
3057,3057,2021_12_24RG_Col04_Conditioning2876,:,:,Col04,Biological sample,,2876
3058,3058,2021_12_24RG_Col03_Conditioning2877,:,:,Col03,Biological sample,,2877
3059,3059,2021_12_24RG_Col04_Conditioning2878,:,:,Col04,Biological sample,,2878
3060,3060,2021_12_24RG_Col03_Conditioning2879,:,:,Col03,Biological sample,,2879
3061,3061,2021_12_24RG_Col04_Conditioning2880,:,:,Col04,Biological sample,,2880
3062,3062,2021_12_24RG_Col03_Conditioning2881,:,:,Col03,Biological sample,,2881
3063,3063,2021_12_24RG_Col04_Conditioning2882,:,:,Col04,Biological sample,,2882
3064,3064,2021_12_24RG_Col03_Conditioning2883,:,:,Col03,Biological sample,,2883
3065,3065,2021_12_24RG_Col04_Conditioning2884,:,:,Col04,Biological sample,,2884
3066,3066,2021_12_24RG_Col03_Conditioning2885,:,:,Col03,Biological sample,,2885
3067,3067,2021_12_24RG_Col04_Conditioning2886,:,:,Col04,Biological sample,,2886
3068,3068,2021_12_24RG_Col03_Conditioning2887,:,:,Col03,Biological sample,,2887
3069,3069,2021_12_24RG_Col04_Conditioning2888,:,:,Col04,Biological sample,,2888
3070,3070,2021_12_24RG_Col03_Conditioning2889,:,:,Col03,Biological sample,,2889
3071,3071,2021_12_24RG_Col04_Conditioning2890,:,:,Col04,Biological sample,,2890
3072,3072,2021_12_24RG_Col03_Conditioning2891,:,:,Col03,Biological sample,,2891
3073,3073,2021_12_24RG_Col04_Conditioning2892,:,:,Col04,Biological sample,,2892
3074,3074,2021_12_24RG_Col03_Conditioning2893,:,:,Col03,Biological sample,,2893
3075,3075,2021_12_24RG_Col04_Conditioning2894,:,:,Col04,Biological sample,,2894
3076,3076,2021_12_24RG_Col03_Conditioning2895,:,:,Col03,Biological sample,,2895
3077,3077,2021_12_24RG_Col04_Conditioning2896,:,:,Col04,Biological sample,,2896
3078,3078,2021_12_24RG_Col03_Conditioning2897,:,:,Col03,Biological sample,,2897
3079,3079,2021_12_24RG_Col04_Conditioning2898,:,:,Col04,Biological sample,,2898
3080,3080,2021_12_24RG_Col03_Conditioning2899,:,:,Col03,Biological sample,,2899
3081,3081,2021_12_24RG_Col04_Conditioning2900,:,:,Col04,Biological sample,,2900
3082,3082,2021_12_24RG_Col03_Conditioning2901,:,:,Col03,Biological sample,,2901
3083,3083,2021_12_24RG_Col04_Conditioning2902,:,:,Col04,Biological sample,,2902
3084,3084,2021_12_24RG_Col03_Conditioning2903,:,:,Col03,Biological sample,,2903
3085,3085,2021_12_24RG_Col04_Conditioning2904,:,:,Col04,Biological sample,,2904
3086,3086,2021_12_24RG_Col03_Conditioning2905,:,:,Col03,Biological sample,,2905
3087,3087,2021_12_24RG_Col04_Conditioning2906,:,:,Col04,Biological sample,,2906
3088,3088,2021_12_24RG_Col03_Conditioning2907,:,:,Col03,Biological sample,,2907
3089,3089,2021_12_24RG_Col04_Conditioning2908,:,:,Col04,Biological sample,,2908
3090,3090,2021_12_24RG_Col03_Conditioning2909,:,:,Col03,Biological sample,,2909
3091,3091,2021_12_24RG_Col04_Conditioning2910,:,:,Col04,Biological sample,,2910
3092,3092,2021_12_24RG_Col03_Conditioning2911,:,:,Col03,Biological sample,,2911
3093,3093,2021_12_24RG_Col04_Conditioning2912,:,:,Col04,Biological sample,,2912
3094,3094,2021_12_24RG_Col03_Conditioning2913,:,:,Col03,Biological sample,,2913
3095,3095,2021_12_24RG_Col04_Conditioning2914,:,:,Col04,Biological sample,,2914
3096,3096,2021_12_24RG_Col03_Conditioning2915,:,:,Col03,Biological sample,,2915
3097,3097,2021_12_24RG_Col04_Conditioning2916,:,:,Col04,Biological sample,,2916
3098,3098,2021_12_24RG_Col03_Conditioning2917,:,:,Col03,Biological sample,,2917
3099,3099,2021_12_24RG_Col04_Conditioning2918,:,:,Col04,Biological sample,,2918
3100,3100,2021_12_24RG_Col03_Conditioning2919,:,:,Col03,Biological sample,,2919
3101,3101,2021_12_24RG_Col04_Conditioning2920,:,:,Col04,Biological sample,,2920
3102,3102,2021_12_24RG_Col03_Conditioning2921,:,:,Col03,Biological sample,,2921
3103,3103,2021_12_24RG_Col04_Conditioning2922,:,:,Col04,Biological sample,,2922
3104,3104,2021_12_24RG_Col03_Conditioning2923,:,:,Col03,Biological sample,,2923
3105,3105,2021_12_24RG_Col04_Conditioning2924,:,:,Col04,Biological sample,,2924
3106,3106,2021_12_24RG_Col03_Conditioning2925,:,:,Col03,Biological sample,,2925
3107,3107,2021_12_24RG_Col04_Conditioning2926,:,:,Col04,Biological sample,,2926
3108,3108,2021_12_24RG_Col03_Conditioning2927,:,:,Col03,Biological sample,,2927
3109,3109,2021_12_24RG_Col04_Conditioning2928,:,:,Col04,Biological sample,,2928
3110,3110,2021_12_24RG_Col03_Conditioning2929,:,:,Col03,Biological sample,,2929
3111,3111,2021_12_24RG_Col04_Conditioning2930,:,:,Col04,Biological sample,,2930
3112,3112,2021_12_24RG_Col03_Conditioning2931,:,:,Col03,Biological sample,,2931
3113,3113,2021_12_24RG_Col04_Conditioning2932,:,:,Col04,Biological sample,,2932
3114,3114,2021_12_24RG_Col03_Conditioning2933,:,:,Col03,Biological sample,,2933
3115,3115,2021_12_24RG_Col04_Conditioning2934,:,:,Col04,Biological sample,,2934
3116,3116,2021_12_24RG_Col03_Conditioning2935,:,:,Col03,Biological sample,,2935
3117,3117,2021_12_24RG_Col04_Conditioning2936,:,:,Col04,Biological sample,,2936
3118,3118,2021_12_24RG_Col03_Conditioning2937,:,:,Col03,Biological sample,,2937
3119,3119,2021_12_24RG_Col04_Conditioning2938,:,:,Col04,Biological sample,,2938
3120,3120,2021_12_24RG_Col03_Conditioning2939,:,:,Col03,Biological sample,,2939
3121,3121,2021_12_24RG_Col04_Conditioning2940,:,:,Col04,Biological sample,,2940
3122,3122,2021_12_24RG_Col03_Conditioning2941,:,:,Col03,Biological sample,,2941
3123,3123,2021_12_24RG_Col04_Conditioning2942,:,:,Col04,Biological sample,,2942
3124,3124,2021_12_24RG_Col03_Conditioning2943,:,:,Col03,Biological sample,,2943
3125,3125,2021_12_24RG_Col04_Conditioning2944,:,:,Col04,Biological sample,,2944
3126,3126,2021_12_24RG_Col03_Conditioning2945,:,:,Col03,Biological sample,,2945
3127,3127,2021_12_24RG_Col04_Conditioning2946,:,:,Col04,Biological sample,,2946
3128,3128,2021_12_24RG_Col03_Conditioning2947,:,:,Col03,Biological sample,,2947
3129,3129,2021_12_24RG_Col04_Conditioning2948,:,:,Col04,Biological sample,,2948
3130,3130,2021_12_24RG_Col03_Conditioning2949,:,:,Col03,Biological sample,,2949
3131,3131,2021_12_24RG_Col04_Conditioning2950,:,:,Col04,Biological sample,,2950
3132,3132,2021_12_24RG_Col03_Conditioning2951,:,:,Col03,Biological sample,,2951
3133,3133,2021_12_24RG_Col04_Conditioning2952,:,:,Col04,Biological sample,,2952
3134,3134,2021_12_24RG_Col03_Conditioning2953,:,:,Col03,Biological sample,,2953
3135,3135,2021_12_24RG_Col04_Conditioning2954,:,:,Col04,Biological sample,,2954
3136,3136,2021_12_24RG_Col03_Conditioning2955,:,:,Col03,Biological sample,,2955
3137,3137,2021_12_24RG_Col04_Conditioning2956,:,:,Col04,Biological sample,,2956
3138,3138,2021_12_24RG_Col03_Conditioning2957,:,:,Col03,Biological sample,,2957
3139,3139,2021_12_24RG_Col04_Conditioning2958,:,:,Col04,Biological sample,,2958
3140,3140,2021_12_24RG_Col03_Conditioning2959,:,:,Col03,Biological sample,,2959
3141,3141,2021_12_24RG_Col04_Conditioning2960,:,:,Col04,Biological sample,,2960
3142,3142,2021_12_24RG_Col03_Conditioning2961,:,:,Col03,Biological sample,,2961
3143,3143,2021_12_24RG_Col04_Conditioning2962,:,:,Col04,Biological sample,,2962
3144,3144,2021_12_24RG_Col03_Conditioning2963,:,:,Col03,Biological sample,,2963
3145,3145,2021_12_24RG_Col04_Conditioning2964,:,:,Col04,Biological sample,,2964
3146,3146,2021_12_24RG_Col03_Conditioning2965,:,:,Col03,Biological sample,,2965
3147,3147,2021_12_24RG_Col04_Conditioning2966,:,:,Col04,Biological sample,,2966
3148,3148,2021_12_24RG_Col03_Conditioning2967,:,:,Col03,Biological sample,,2967
3149,3149,2021_12_24RG_Col04_Conditioning2968,:,:,Col04,Biological sample,,2968
3150,3150,2021_12_24RG_Col03_Conditioning2969,:,:,Col03,Biological sample,,2969
3151,3151,2021_12_24RG_Col04_Conditioning2970,:,:,Col04,Biological sample,,2970
3152,3152,2021_12_24RG_Col03_Conditioning2971,:,:,Col03,Biological sample,,2971
3153,3153,2021_12_24RG_Col04_Conditioning2972,:,:,Col04,Biological sample,,2972
3154,3154,2021_12_24RG_Col03_Conditioning2973,:,:,Col03,Biological sample,,2973
3155,3155,2021_12_24RG_Col04_Conditioning2974,:,:,Col04,Biological sample,,2974
3156,3156,2021_12_24RG_Col03_Conditioning2975,:,:,Col03,Biological sample,,2975
3157,3157,2021_12_24RG_Col04_Conditioning2976,:,:,Col04,Biological sample,,2976
3158,3158,2021_12_24RG_Col03_Conditioning2977,:,:,Col03,Biological sample,,2977
3159,3159,2021_12_24RG_Col04_Conditioning2978,:,:,Col04,Biological sample,,2978
3160,3160,2021_12_24RG_Col03_Conditioning2979,:,:,Col03,Biological sample,,2979
3161,3161,2021_12_24RG_Col04_Conditioning2980,:,:,Col04,Biological sample,,2980
3162,3162,2021_12_24RG_Col03_Conditioning2981,:,:,Col03,Biological sample,,2981
3163,3163,2021_12_24RG_Col04_Conditioning2982,:,:,Col04,Biological sample,,2982
3164,3164,2021_12_24RG_Col03_Conditioning2983,:,:,Col03,Biological sample,,2983
3165,3165,2021_12_24RG_Col04_Conditioning2984,:,:,Col04,Biological sample,,2984
3166,3166,2021_12_24RG_Col03_Conditioning2985,:,:,Col03,Biological sample,,2985
3167,3167,2021_12_24RG_Col04_Conditioning2986,:,:,Col04,Biological sample,,2986
3168,3168,2021_12_24RG_Col03_Conditioning2987,:,:,Col03,Biological sample,,2987
3169,3169,2021_12_24RG_Col04_Conditioning2988,:,:,Col04,Biological sample,,2988
3170,3170,2021_12_24RG_Col03_Conditioning2989,:,:,Col03,Biological sample,,2989
3171,3171,2021_12_24RG_Col04_Conditioning2990,:,:,Col04,Biological sample,,2990
3172,3172,2021_12_24RG_Col03_Conditioning2991,:,:,Col03,Biological sample,,2991
3173,3173,2021_12_24RG_Col04_Conditioning2992,:,:,Col04,Biological sample,,2992
3174,3174,2021_12_24RG_Col03_Conditioning2993,:,:,Col03,Biological sample,,2993
3175,3175,2021_12_24RG_Col04_Conditioning2994,:,:,Col04,Biological sample,,2994
3176,3176,2021_12_24RG_Col03_Conditioning2995,:,:,Col03,Biological sample,,2995
3177,3177,2021_12_24RG_Col04_Conditioning2996,:,:,Col04,Biological sample,,2996
3178,3178,2021_12_24RG_Col03_Conditioning2997,:,:,Col03,Biological sample,,2997
3179,3179,2021_12_24RG_Col04_Conditioning2998,:,:,Col04,Biological sample,,2998
3180,3180,2021_12_24RG_Col03_Conditioning2999,:,:,Col03,Biological sample,,2999
3181,3181,2021_12_24RG_Col04_Conditioning3000,:,:,Col04,Biological sample,,3000
3182,3182,2021_12_24RG_Col03_Rep16_Std1,A,1,Col03,Standard,C1,
3183,3183,2021_12_24RG_Col04_Rep16_Std1,A,1,Col04,Standard,C1,
3184,3184,2021_12_24RG_Col03_Rep16_Std2,A,2,Col03,Standard,C2,
3185,3185,2021_12_24RG_Col04_Rep16_Std2,A,2,Col04,Standard,C2,
3186,3186,2021_12_24RG_Col03_Rep16_Std3,A,3,Col03,Standard,C3,
3187,3187,2021_12_24RG_Col04_Rep16_Std3,A,3,Col04,Standard,C3,
3188,3188,2021_12_24RG_Col03_Rep16_Std4,A,4,Col03,Standard,C4,
3189,3189,2021_12_24RG_Col04_Rep16_Std4,A,4,Col04,Standard,C4,
3190,3190,2021_12_24RG_Col03_Rep16_Std5,A,5,Col03,Standard,C5,
3191,3191,2021_12_24RG_Col04_Rep16_Std5,A,5,Col04,Standard,C5,
3192,3192,2021_12_24RG_Col03_Rep16_Std6,A,6,Col03,Standard,C6,
3193,3193,2021_12_24RG_Col04_Rep16_Std6,A,6,Col04,Standard,C6,
3194,3194,2021_12_24RG_Col03_Conditioning3001,:,:,Col03,Biological sample,,3001
3195,3195,2021_12_24RG_Col04_Conditioning3002,:,:,Col04,Biological sample,,3002
3196,3196,2021_12_24RG_Col03_Conditioning3003,:,:,Col03,Biological sample,,3003
3197,3197,2021_12_24RG_Col04_Conditioning3004,:,:,Col04,Biological sample,,3004
3198,3198,2021_12_24RG_Col03_Conditioning3005,:,:,Col03,Biological sample,,3005
3199,3199,2021_12_24RG_Col04_Conditioning3006,:,:,Col04,Biological sample,,3006
3200,3200,2021_12_24RG_Col03_Conditioning3007,:,:,Col03,Biological sample,,3007
3201,3201,2021_12_24RG_Col04_Conditioning3008,:,:,Col04,Biological sample,,3008
3202,3202,2021_12_24RG_Col03_Conditioning3009,:,:,Col03,Biological sample,,3009
3203,3203,2021_12_24RG_Col04_Conditioning3010,:,:,Col04,Biological sample,,3010
3204,3204,2021_12_24RG_Col03_Conditioning3011,:,:,Col03,Biological sample,,3011
3205,3205,2021_12_24RG_Col04_Conditioning3012,:,:,Col04,Biological sample,,3012
3206,3206,2021_12_24RG_Col03_Conditioning3013,:,:,Col03,Biological sample,,3013
3207,3207,2021_12_24RG_Col04_Conditioning3014,:,:,Col04,Biological sample,,3014
3208,3208,2021_12_24RG_Col03_Conditioning3015,:,:,Col03,Biological sample,,3015
3209,3209,2021_12_24RG_Col04_Conditioning3016,:,:,Col04,Biological sample,,3016
3210,3210,2021_12_24RG_Col03_Conditioning3017,:,:,Col03,Biological sample,,3017
3211,3211,2021_12_24RG_Col04_Conditioning3018,:,:,Col04,Biological sample,,3018
3212,3212,2021_12_24RG_Col03_Conditioning3019,:,:,Col03,Biological sample,,3019
3213,3213,2021_12_24RG_Col04_Conditioning3020,:,:,Col04,Biological sample,,3020
3214,3214,2021_12_24RG_Col03_Conditioning3021,:,:,Col03,Biological sample,,3021
3215,3215,2021_12_24RG_Col04_Conditioning3022,:,:,Col04,Biological sample,,3022
